report_date,location,data_field,value
2015-11-28,Mexico-Tlaxcala,yearly_cumulative_female,0
2015-11-28,Mexico-Veracruz_de_Ignacio_de_la_Llave,yearly_cumulative_female,0
2015-11-28,Mexico-Yucatan,yearly_cumulative_female,0
2015-11-28,Mexico-Zacatecas,yearly_cumulative_female,0
2015-11-28,Mexico-Aguascalientes,yearly_cumulative_male,0
2015-11-28,Mexico-Baja_California,yearly_cumulative_male,0
2015-11-28,Mexico-Baja_California_Sur,yearly_cumulative_male,0
2015-11-28,Mexico-Campeche,yearly_cumulative_male,0
2015-11-28,Mexico-Chiapas,yearly_cumulative_male,1
2015-11-28,Mexico-Chihuahua,yearly_cumulative_male,0
2015-11-28,Mexico-Coahuila_de_Zaragoza,yearly_cumulative_male,0
2015-11-28,Mexico-Colima,yearly_cumulative_male,0
2015-11-28,Mexico-Distrito_Federal,yearly_cumulative_male,0
2015-11-28,Mexico-Durango,yearly_cumulative_male,0
2015-11-28,Mexico-Guanajuato,yearly_cumulative_male,0
2015-11-28,Mexico-Guerrero,yearly_cumulative_male,0
2015-11-28,Mexico-Hidalgo,yearly_cumulative_male,0
2015-11-28,Mexico-Jalisco,yearly_cumulative_male,0
2015-11-28,Mexico-Mexico,yearly_cumulative_male,0
2015-11-28,Mexico-Michoacan_de_Ocampo,yearly_cumulative_male,0
2015-11-28,Mexico-Morelos,yearly_cumulative_male,0
2015-11-28,Mexico-Nayarit,yearly_cumulative_male,0
2015-11-28,Mexico-Nuevo_Leon,yearly_cumulative_male,1
2015-11-28,Mexico-Oaxaca,yearly_cumulative_male,0
2015-11-28,Mexico-Puebla,yearly_cumulative_male,0
2015-11-28,Mexico-Queretaro_de_Arteaga,yearly_cumulative_male,0
2015-11-28,Mexico-Quintana_Roo,yearly_cumulative_male,0
2015-11-28,Mexico-San_Luis_Potosi,yearly_cumulative_male,0
2015-11-28,Mexico-Sinaloa,yearly_cumulative_male,0
2015-11-28,Mexico-Sonora,yearly_cumulative_male,0
2015-11-28,Mexico-Tabasco,yearly_cumulative_male,0
2015-11-28,Mexico-Tamaulipas,yearly_cumulative_male,0
2015-11-28,Mexico-Tlaxcala,yearly_cumulative_male,0
2015-11-28,Mexico-Veracruz_de_Ignacio_de_la_Llave,yearly_cumulative_male,0
2015-11-28,Mexico-Yucatan,yearly_cumulative_male,0
2015-11-28,Mexico-Zacatecas,yearly_cumulative_male,0
2015-12-05,Mexico-Aguascalientes,weekly_zika_confirmed,0
2015-12-05,Mexico-Baja_California,weekly_zika_confirmed,0
2015-12-05,Mexico-Baja_California_Sur,weekly_zika_confirmed,0
2015-12-05,Mexico-Campeche,weekly_zika_confirmed,0
2015-12-05,Mexico-Chiapas,weekly_zika_confirmed,0
2015-12-05,Mexico-Chihuahua,weekly_zika_confirmed,0
2015-12-05,Mexico-Coahuila_de_Zaragoza,weekly_zika_confirmed,0
2015-12-05,Mexico-Colima,weekly_zika_confirmed,0
2015-12-05,Mexico-Distrito_Federal,weekly_zika_confirmed,0
2015-12-05,Mexico-Durango,weekly_zika_confirmed,0
2015-12-05,Mexico-Guanajuato,weekly_zika_confirmed,0
2015-12-05,Mexico-Guerrero,weekly_zika_confirmed,0
2015-12-05,Mexico-Hidalgo,weekly_zika_confirmed,0
2015-12-05,Mexico-Jalisco,weekly_zika_confirmed,0
2015-12-05,Mexico-Mexico,weekly_zika_confirmed,0
2015-12-05,Mexico-Michoacan_de_Ocampo,weekly_zika_confirmed,0
2015-12-05,Mexico-Morelos,weekly_zika_confirmed,0
2015-12-05,Mexico-Nayarit,weekly_zika_confirmed,0
2015-12-05,Mexico-Nuevo_Leon,weekly_zika_confirmed,0
2015-12-05,Mexico-Oaxaca,weekly_zika_confirmed,0
2015-12-05,Mexico-Puebla,weekly_zika_confirmed,0
2015-12-05,Mexico-Queretaro_de_Arteaga,weekly_zika_confirmed,0
2015-12-05,Mexico-Quintana_Roo,weekly_zika_confirmed,0
2015-12-05,Mexico-San_Luis_Potosi,weekly_zika_confirmed,0
2015-12-05,Mexico-Sinaloa,weekly_zika_confirmed,0
2015-12-05,Mexico-Sonora,weekly_zika_confirmed,0
2015-12-05,Mexico-Tabasco,weekly_zika_confirmed,0
2015-12-05,Mexico-Tamaulipas,weekly_zika_confirmed,0
2015-12-05,Mexico-Tlaxcala,weekly_zika_confirmed,0
2015-12-05,Mexico-Veracruz_de_Ignacio_de_la_Llave,weekly_zika_confirmed,0
2015-12-05,Mexico-Yucatan,weekly_zika_confirmed,0
2015-12-05,Mexico-Zacatecas,weekly_zika_confirmed,0
2015-12-05,Mexico-Aguascalientes,yearly_cumulative_female,0
2015-12-05,Mexico-Baja_California,yearly_cumulative_female,0
2015-12-05,Mexico-Baja_California_Sur,yearly_cumulative_female,0
2015-12-05,Mexico-Campeche,yearly_cumulative_female,0
2015-12-05,Mexico-Chiapas,yearly_cumulative_female,0
2015-12-05,Mexico-Chihuahua,yearly_cumulative_female,0
2015-12-05,Mexico-Coahuila_de_Zaragoza,yearly_cumulative_female,0
2015-12-05,Mexico-Colima,yearly_cumulative_female,0
2015-12-05,Mexico-Distrito_Federal,yearly_cumulative_female,0
2015-12-05,Mexico-Durango,yearly_cumulative_female,0
2015-12-05,Mexico-Guanajuato,yearly_cumulative_female,0
2015-12-05,Mexico-Guerrero,yearly_cumulative_female,0
2015-12-05,Mexico-Hidalgo,yearly_cumulative_female,0
2015-12-05,Mexico-Jalisco,yearly_cumulative_female,0
2015-12-05,Mexico-Mexico,yearly_cumulative_female,0
2015-12-05,Mexico-Michoacan_de_Ocampo,yearly_cumulative_female,0
2015-12-05,Mexico-Morelos,yearly_cumulative_female,0
2015-12-05,Mexico-Nayarit,yearly_cumulative_female,0
2015-12-05,Mexico-Nuevo_Leon,yearly_cumulative_female,0
2015-12-05,Mexico-Oaxaca,yearly_cumulative_female,0
2015-12-05,Mexico-Puebla,yearly_cumulative_female,0
2015-12-05,Mexico-Queretaro_de_Arteaga,yearly_cumulative_female,0
2015-12-05,Mexico-Quintana_Roo,yearly_cumulative_female,0
2015-12-05,Mexico-San_Luis_Potosi,yearly_cumulative_female,0
2015-12-05,Mexico-Sinaloa,yearly_cumulative_female,0
2015-12-05,Mexico-Sonora,yearly_cumulative_female,0
2015-12-05,Mexico-Tabasco,yearly_cumulative_female,0
2015-12-05,Mexico-Tamaulipas,yearly_cumulative_female,0
2015-12-05,Mexico-Tlaxcala,yearly_cumulative_female,0
2015-12-05,Mexico-Veracruz_de_Ignacio_de_la_Llave,yearly_cumulative_female,0
2015-12-05,Mexico-Yucatan,yearly_cumulative_female,0
2015-12-05,Mexico-Zacatecas,yearly_cumulative_female,0
2015-12-05,Mexico-Aguascalientes,yearly_cumulative_male,0
2015-12-05,Mexico-Baja_California,yearly_cumulative_male,0
2015-12-05,Mexico-Baja_California_Sur,yearly_cumulative_male,0
2015-12-05,Mexico-Campeche,yearly_cumulative_male,0
2015-12-05,Mexico-Chiapas,yearly_cumulative_male,0
2015-12-05,Mexico-Chihuahua,yearly_cumulative_male,0
2015-12-05,Mexico-Coahuila_de_Zaragoza,yearly_cumulative_male,0
2015-12-05,Mexico-Colima,yearly_cumulative_male,0
2015-12-05,Mexico-Distrito_Federal,yearly_cumulative_male,0
2015-12-05,Mexico-Durango,yearly_cumulative_male,0
2015-12-05,Mexico-Guanajuato,yearly_cumulative_male,0
2015-12-05,Mexico-Guerrero,yearly_cumulative_male,0
2015-12-05,Mexico-Hidalgo,yearly_cumulative_male,0
2015-12-05,Mexico-Jalisco,yearly_cumulative_male,0
2015-12-05,Mexico-Mexico,yearly_cumulative_male,0
2015-12-05,Mexico-Michoacan_de_Ocampo,yearly_cumulative_male,0
2015-12-05,Mexico-Morelos,yearly_cumulative_male,0
2015-12-05,Mexico-Nayarit,yearly_cumulative_male,0
2015-12-05,Mexico-Nuevo_Leon,yearly_cumulative_male,0
2015-12-05,Mexico-Oaxaca,yearly_cumulative_male,0
2015-12-05,Mexico-Puebla,yearly_cumulative_male,0
2015-12-05,Mexico-Queretaro_de_Arteaga,yearly_cumulative_male,0
2015-12-05,Mexico-Quintana_Roo,yearly_cumulative_male,0
2015-12-05,Mexico-San_Luis_Potosi,yearly_cumulative_male,0
2015-12-05,Mexico-Sinaloa,yearly_cumulative_male,0
2015-12-05,Mexico-Sonora,yearly_cumulative_male,0
2015-12-05,Mexico-Tabasco,yearly_cumulative_male,0
2015-12-05,Mexico-Tamaulipas,yearly_cumulative_male,0
2015-12-05,Mexico-Tlaxcala,yearly_cumulative_male,0
2015-12-05,Mexico-Veracruz_de_Ignacio_de_la_Llave,yearly_cumulative_male,0
2015-12-05,Mexico-Yucatan,yearly_cumulative_male,0
2015-12-05,Mexico-Zacatecas,yearly_cumulative_male,0
2015-12-12,Mexico-Aguascalientes,weekly_zika_confirmed,0
2015-12-12,Mexico-Baja_California,weekly_zika_confirmed,0
2015-12-12,Mexico-Baja_California_Sur,weekly_zika_confirmed,0
2015-12-12,Mexico-Campeche,weekly_zika_confirmed,0
2015-12-12,Mexico-Chiapas,weekly_zika_confirmed,0
2015-12-12,Mexico-Chihuahua,weekly_zika_confirmed,0
2015-12-12,Mexico-Coahuila_de_Zaragoza,weekly_zika_confirmed,0
2015-12-12,Mexico-Colima,weekly_zika_confirmed,0
2015-12-12,Mexico-Distrito_Federal,weekly_zika_confirmed,0
2015-12-12,Mexico-Durango,weekly_zika_confirmed,0
2015-12-12,Mexico-Guanajuato,weekly_zika_confirmed,0
2015-12-12,Mexico-Guerrero,weekly_zika_confirmed,0
2015-12-12,Mexico-Hidalgo,weekly_zika_confirmed,0
2015-12-12,Mexico-Jalisco,weekly_zika_confirmed,0
2015-12-12,Mexico-Mexico,weekly_zika_confirmed,0
2015-12-12,Mexico-Michoacan_de_Ocampo,weekly_zika_confirmed,0
2015-12-12,Mexico-Morelos,weekly_zika_confirmed,0
2015-12-12,Mexico-Nayarit,weekly_zika_confirmed,0
2015-12-12,Mexico-Nuevo_Leon,weekly_zika_confirmed,0
2015-12-12,Mexico-Oaxaca,weekly_zika_confirmed,0
2015-12-12,Mexico-Puebla,weekly_zika_confirmed,0
2015-12-12,Mexico-Queretaro_de_Arteaga,weekly_zika_confirmed,0
2015-12-12,Mexico-Quintana_Roo,weekly_zika_confirmed,0
2015-12-12,Mexico-San_Luis_Potosi,weekly_zika_confirmed,0
2015-12-12,Mexico-Sinaloa,weekly_zika_confirmed,0
2015-12-12,Mexico-Sonora,weekly_zika_confirmed,0
2015-12-12,Mexico-Tabasco,weekly_zika_confirmed,0
2015-12-12,Mexico-Tamaulipas,weekly_zika_confirmed,0
2015-12-12,Mexico-Tlaxcala,weekly_zika_confirmed,0
2015-12-12,Mexico-Veracruz_de_Ignacio_de_la_Llave,weekly_zika_confirmed,0
2015-12-12,Mexico-Yucatan,weekly_zika_confirmed,0
2015-12-12,Mexico-Zacatecas,weekly_zika_confirmed,0
2015-12-12,Mexico-Aguascalientes,yearly_cumulative_female,0
2015-12-12,Mexico-Baja_California,yearly_cumulative_female,0
2015-12-12,Mexico-Baja_California_Sur,yearly_cumulative_female,0
2015-12-12,Mexico-Campeche,yearly_cumulative_female,0
2015-12-12,Mexico-Chiapas,yearly_cumulative_female,0
2015-12-12,Mexico-Chihuahua,yearly_cumulative_female,0
2015-12-12,Mexico-Coahuila_de_Zaragoza,yearly_cumulative_female,0
2015-12-12,Mexico-Colima,yearly_cumulative_female,0
2015-12-12,Mexico-Distrito_Federal,yearly_cumulative_female,0
2015-12-12,Mexico-Durango,yearly_cumulative_female,0
2015-12-12,Mexico-Guanajuato,yearly_cumulative_female,0
2015-12-12,Mexico-Guerrero,yearly_cumulative_female,0
2015-12-12,Mexico-Hidalgo,yearly_cumulative_female,0
2015-12-12,Mexico-Jalisco,yearly_cumulative_female,0
2015-12-12,Mexico-Mexico,yearly_cumulative_female,0
2015-12-12,Mexico-Michoacan_de_Ocampo,yearly_cumulative_female,0
2015-12-12,Mexico-Morelos,yearly_cumulative_female,0
2015-12-12,Mexico-Nayarit,yearly_cumulative_female,0
2015-12-12,Mexico-Nuevo_Leon,yearly_cumulative_female,0
2015-12-12,Mexico-Oaxaca,yearly_cumulative_female,0
2015-12-12,Mexico-Puebla,yearly_cumulative_female,0
2015-12-12,Mexico-Queretaro_de_Arteaga,yearly_cumulative_female,0
2015-12-12,Mexico-Quintana_Roo,yearly_cumulative_female,0
2015-12-12,Mexico-San_Luis_Potosi,yearly_cumulative_female,0
2015-12-12,Mexico-Sinaloa,yearly_cumulative_female,0
2015-12-12,Mexico-Sonora,yearly_cumulative_female,0
2015-12-12,Mexico-Tabasco,yearly_cumulative_female,0
2015-12-12,Mexico-Tamaulipas,yearly_cumulative_female,0
2015-12-12,Mexico-Tlaxcala,yearly_cumulative_female,0
2015-12-12,Mexico-Veracruz_de_Ignacio_de_la_Llave,yearly_cumulative_female,0
2015-12-12,Mexico-Yucatan,yearly_cumulative_female,0
2015-12-12,Mexico-Zacatecas,yearly_cumulative_female,0
2015-12-12,Mexico-Aguascalientes,yearly_cumulative_male,0
2015-12-12,Mexico-Baja_California,yearly_cumulative_male,0
2015-12-12,Mexico-Baja_California_Sur,yearly_cumulative_male,0
2015-12-12,Mexico-Campeche,yearly_cumulative_male,0
2015-12-12,Mexico-Chiapas,yearly_cumulative_male,0
2015-12-12,Mexico-Chihuahua,yearly_cumulative_male,0
2015-12-12,Mexico-Coahuila_de_Zaragoza,yearly_cumulative_male,0
2015-12-12,Mexico-Colima,yearly_cumulative_male,0
2015-12-12,Mexico-Distrito_Federal,yearly_cumulative_male,0
2015-12-12,Mexico-Durango,yearly_cumulative_male,0
2015-12-12,Mexico-Guanajuato,yearly_cumulative_male,0
2015-12-12,Mexico-Guerrero,yearly_cumulative_male,0
2015-12-12,Mexico-Hidalgo,yearly_cumulative_male,0
2015-12-12,Mexico-Jalisco,yearly_cumulative_male,0
2015-12-12,Mexico-Mexico,yearly_cumulative_male,0
2015-12-12,Mexico-Michoacan_de_Ocampo,yearly_cumulative_male,0
2015-12-12,Mexico-Morelos,yearly_cumulative_male,0
2015-12-12,Mexico-Nayarit,yearly_cumulative_male,0
2015-12-12,Mexico-Nuevo_Leon,yearly_cumulative_male,0
2015-12-12,Mexico-Oaxaca,yearly_cumulative_male,0
2015-12-12,Mexico-Puebla,yearly_cumulative_male,0
2015-12-12,Mexico-Queretaro_de_Arteaga,yearly_cumulative_male,0
2015-12-12,Mexico-Quintana_Roo,yearly_cumulative_male,0
2015-12-12,Mexico-San_Luis_Potosi,yearly_cumulative_male,0
2015-12-12,Mexico-Sinaloa,yearly_cumulative_male,0
2015-12-12,Mexico-Sonora,yearly_cumulative_male,0
2015-12-12,Mexico-Tabasco,yearly_cumulative_male,0
2015-12-12,Mexico-Tamaulipas,yearly_cumulative_male,0
2015-12-12,Mexico-Tlaxcala,yearly_cumulative_male,0
2015-12-12,Mexico-Veracruz_de_Ignacio_de_la_Llave,yearly_cumulative_male,0
2015-12-12,Mexico-Yucatan,yearly_cumulative_male,0
2015-12-12,Mexico-Zacatecas,yearly_cumulative_male,0
2015-12-19,Mexico-Aguascalientes,weekly_zika_confirmed,0
2015-12-19,Mexico-Baja_California,weekly_zika_confirmed,0
2015-12-19,Mexico-Baja_California_Sur,weekly_zika_confirmed,0
2015-12-19,Mexico-Campeche,weekly_zika_confirmed,0
2015-12-19,Mexico-Chiapas,weekly_zika_confirmed,0
2015-12-19,Mexico-Chihuahua,weekly_zika_confirmed,0
2015-12-19,Mexico-Coahuila_de_Zaragoza,weekly_zika_confirmed,0
2015-12-19,Mexico-Colima,weekly_zika_confirmed,0
2015-12-19,Mexico-Distrito_Federal,weekly_zika_confirmed,0
2015-12-19,Mexico-Durango,weekly_zika_confirmed,0
2015-12-19,Mexico-Guanajuato,weekly_zika_confirmed,0
2015-12-19,Mexico-Guerrero,weekly_zika_confirmed,0
2015-12-19,Mexico-Hidalgo,weekly_zika_confirmed,0
2015-12-19,Mexico-Jalisco,weekly_zika_confirmed,0
2015-12-19,Mexico-Mexico,weekly_zika_confirmed,0
2015-12-19,Mexico-Michoacan_de_Ocampo,weekly_zika_confirmed,0
2015-12-19,Mexico-Morelos,weekly_zika_confirmed,0
2015-12-19,Mexico-Nayarit,weekly_zika_confirmed,0
2015-12-19,Mexico-Nuevo_Leon,weekly_zika_confirmed,0
2015-12-19,Mexico-Oaxaca,weekly_zika_confirmed,0
2015-12-19,Mexico-Puebla,weekly_zika_confirmed,0
2015-12-19,Mexico-Queretaro_de_Arteaga,weekly_zika_confirmed,0
2015-12-19,Mexico-Quintana_Roo,weekly_zika_confirmed,0
2015-12-19,Mexico-San_Luis_Potosi,weekly_zika_confirmed,0
2015-12-19,Mexico-Sinaloa,weekly_zika_confirmed,0
2015-12-19,Mexico-Sonora,weekly_zika_confirmed,0
2015-12-19,Mexico-Tabasco,weekly_zika_confirmed,0
2015-12-19,Mexico-Tamaulipas,weekly_zika_confirmed,0
2015-12-19,Mexico-Tlaxcala,weekly_zika_confirmed,0
2015-12-19,Mexico-Veracruz_de_Ignacio_de_la_Llave,weekly_zika_confirmed,0
2015-12-19,Mexico-Yucatan,weekly_zika_confirmed,0
2015-12-19,Mexico-Zacatecas,weekly_zika_confirmed,0
2015-12-19,Mexico-Aguascalientes,yearly_cumulative_female,0
2015-12-19,Mexico-Baja_California,yearly_cumulative_female,0
2015-12-19,Mexico-Baja_California_Sur,yearly_cumulative_female,0
2015-12-19,Mexico-Campeche,yearly_cumulative_female,0
2015-12-19,Mexico-Chiapas,yearly_cumulative_female,0
2015-12-19,Mexico-Chihuahua,yearly_cumulative_female,0
2015-12-19,Mexico-Coahuila_de_Zaragoza,yearly_cumulative_female,0
2015-12-19,Mexico-Colima,yearly_cumulative_female,0
2015-12-19,Mexico-Distrito_Federal,yearly_cumulative_female,0
2015-12-19,Mexico-Durango,yearly_cumulative_female,0
2015-12-19,Mexico-Guanajuato,yearly_cumulative_female,0
2015-12-19,Mexico-Guerrero,yearly_cumulative_female,0
2015-12-19,Mexico-Hidalgo,yearly_cumulative_female,0
2015-12-19,Mexico-Jalisco,yearly_cumulative_female,0
2015-12-19,Mexico-Mexico,yearly_cumulative_female,0
2015-12-19,Mexico-Michoacan_de_Ocampo,yearly_cumulative_female,0
2015-12-19,Mexico-Morelos,yearly_cumulative_female,0
2015-12-19,Mexico-Nayarit,yearly_cumulative_female,0
2015-12-19,Mexico-Nuevo_Leon,yearly_cumulative_female,0
2015-12-19,Mexico-Oaxaca,yearly_cumulative_female,0
2015-12-19,Mexico-Puebla,yearly_cumulative_female,0
2015-12-19,Mexico-Queretaro_de_Arteaga,yearly_cumulative_female,0
2015-12-19,Mexico-Quintana_Roo,yearly_cumulative_female,0
2015-12-19,Mexico-San_Luis_Potosi,yearly_cumulative_female,0
2015-12-19,Mexico-Sinaloa,yearly_cumulative_female,0
2015-12-19,Mexico-Sonora,yearly_cumulative_female,0
2015-12-19,Mexico-Tabasco,yearly_cumulative_female,0
2015-12-19,Mexico-Tamaulipas,yearly_cumulative_female,0
2015-12-19,Mexico-Tlaxcala,yearly_cumulative_female,0
2015-12-19,Mexico-Veracruz_de_Ignacio_de_la_Llave,yearly_cumulative_female,0
2015-12-19,Mexico-Yucatan,yearly_cumulative_female,0
2015-12-19,Mexico-Zacatecas,yearly_cumulative_female,0
2015-12-19,Mexico-Aguascalientes,yearly_cumulative_male,0
2015-12-19,Mexico-Baja_California,yearly_cumulative_male,0
2015-12-19,Mexico-Baja_California_Sur,yearly_cumulative_male,0
2015-12-19,Mexico-Campeche,yearly_cumulative_male,0
2015-12-19,Mexico-Chiapas,yearly_cumulative_male,0
2015-12-19,Mexico-Chihuahua,yearly_cumulative_male,0
2015-12-19,Mexico-Coahuila_de_Zaragoza,yearly_cumulative_male,0
2015-12-19,Mexico-Colima,yearly_cumulative_male,0
2015-12-19,Mexico-Distrito_Federal,yearly_cumulative_male,0
2015-12-19,Mexico-Durango,yearly_cumulative_male,0
2015-12-19,Mexico-Guanajuato,yearly_cumulative_male,0
2015-12-19,Mexico-Guerrero,yearly_cumulative_male,0
2015-12-19,Mexico-Hidalgo,yearly_cumulative_male,0
2015-12-19,Mexico-Jalisco,yearly_cumulative_male,0
2015-12-19,Mexico-Mexico,yearly_cumulative_male,0
2015-12-19,Mexico-Michoacan_de_Ocampo,yearly_cumulative_male,0
2015-12-19,Mexico-Morelos,yearly_cumulative_male,0
2015-12-19,Mexico-Nayarit,yearly_cumulative_male,0
2015-12-19,Mexico-Nuevo_Leon,yearly_cumulative_male,0
2015-12-19,Mexico-Oaxaca,yearly_cumulative_male,0
2015-12-19,Mexico-Puebla,yearly_cumulative_male,0
2015-12-19,Mexico-Queretaro_de_Arteaga,yearly_cumulative_male,0
2015-12-19,Mexico-Quintana_Roo,yearly_cumulative_male,0
2015-12-19,Mexico-San_Luis_Potosi,yearly_cumulative_male,0
2015-12-19,Mexico-Sinaloa,yearly_cumulative_male,0
2015-12-19,Mexico-Sonora,yearly_cumulative_male,0
2015-12-19,Mexico-Tabasco,yearly_cumulative_male,0
2015-12-19,Mexico-Tamaulipas,yearly_cumulative_male,0
2015-12-19,Mexico-Tlaxcala,yearly_cumulative_male,0
2015-12-19,Mexico-Veracruz_de_Ignacio_de_la_Llave,yearly_cumulative_male,0
2015-12-19,Mexico-Yucatan,yearly_cumulative_male,0
2015-12-19,Mexico-Zacatecas,yearly_cumulative_male,0
2015-12-26,Mexico-Aguascalientes,weekly_zika_confirmed,0
2015-12-26,Mexico-Baja_California,weekly_zika_confirmed,0
2015-12-26,Mexico-Baja_California_Sur,weekly_zika_confirmed,0
2015-12-26,Mexico-Campeche,weekly_zika_confirmed,0
2015-12-26,Mexico-Chiapas,weekly_zika_confirmed,0
2015-12-26,Mexico-Chihuahua,weekly_zika_confirmed,0
2015-12-26,Mexico-Coahuila_de_Zaragoza,weekly_zika_confirmed,0
2015-12-26,Mexico-Colima,weekly_zika_confirmed,0
2015-12-26,Mexico-Distrito_Federal,weekly_zika_confirmed,0
2015-12-26,Mexico-Durango,weekly_zika_confirmed,0
2015-12-26,Mexico-Guanajuato,weekly_zika_confirmed,0
2015-12-26,Mexico-Guerrero,weekly_zika_confirmed,0
2015-12-26,Mexico-Hidalgo,weekly_zika_confirmed,0
2015-12-26,Mexico-Jalisco,weekly_zika_confirmed,0
2015-12-26,Mexico-Mexico,weekly_zika_confirmed,0
2015-12-26,Mexico-Michoacan_de_Ocampo,weekly_zika_confirmed,0
2015-12-26,Mexico-Morelos,weekly_zika_confirmed,0
2015-12-26,Mexico-Nayarit,weekly_zika_confirmed,0
2015-12-26,Mexico-Nuevo_Leon,weekly_zika_confirmed,0
2015-12-26,Mexico-Oaxaca,weekly_zika_confirmed,0
2015-12-26,Mexico-Puebla,weekly_zika_confirmed,0
2015-12-26,Mexico-Queretaro_de_Arteaga,weekly_zika_confirmed,0
2015-12-26,Mexico-Quintana_Roo,weekly_zika_confirmed,0
2015-12-26,Mexico-San_Luis_Potosi,weekly_zika_confirmed,0
2015-12-26,Mexico-Sinaloa,weekly_zika_confirmed,0
2015-12-26,Mexico-Sonora,weekly_zika_confirmed,0
2015-12-26,Mexico-Tabasco,weekly_zika_confirmed,0
2015-12-26,Mexico-Tamaulipas,weekly_zika_confirmed,0
2015-12-26,Mexico-Tlaxcala,weekly_zika_confirmed,0
2015-12-26,Mexico-Veracruz_de_Ignacio_de_la_Llave,weekly_zika_confirmed,0
2015-12-26,Mexico-Yucatan,weekly_zika_confirmed,0
2015-12-26,Mexico-Zacatecas,weekly_zika_confirmed,0
2015-12-26,Mexico-Aguascalientes,yearly_cumulative_female,0
2015-12-26,Mexico-Baja_California,yearly_cumulative_female,0
2015-12-26,Mexico-Baja_California_Sur,yearly_cumulative_female,0
